FL_DATE,AIRLINE_ID,FL_NUM,REGION,ORIGIN_STATE_NAME,ORIGIN_CITY_NAME,DEST_CITY_NAME,SCH_ARR_TIME,ACT_ARR_TIME,ARR_DELAY,SCH_DEPT_TIME,ACT_DEPT_TIME,DEPT_DELAY
12/27/2017,19977,1872,South,Texas,Houston,Oklahoma City,9:08,8:39,-29,7:35,7:29,-6
12/27/2017,19977,1880,West,Colorado,Denver,Houston,1:48,1:19,-29,22:29,22:20,-9
12/27/2017,19790,1907,Midwest,Michigan,Detroit,Kansas City,21:27,20:58,-29,19:56,19:53,-3
12/27/2017,19790,1938,West,California,San Francisco,Minneapolis,18:12,17:43,-29,12:25,12:26,1
12/27/2017,19790,1957,Northeast,New York,New York,Fort Myers,21:23,20:54,-29,17:50,17:42,-8
12/27/2017,19790,1962,Northeast,New York,New York,Tampa,22:44,22:15,-29,19:25,19:18,-7
12/27/2017,19790,1977,Midwest,Minnesota,Minneapolis,Milwaukee,11:18,10:49,-29,9:50,9:50,0
12/27/2017,19805,2044,South,Louisiana,New Orleans,Charlotte,19:05,18:36,-29,16:08,16:00,-8
12/27/2017,19790,2086,South,Florida,Fort Myers,New York,15:24,14:55,-29,12:30,12:26,-4
12/27/2017,19393,2100,West,Arizona,Phoenix,Baltimore,14:35,14:06,-29,8:25,8:21,-4
12/27/2017,19790,2138,West,Washington,Seattle,Detroit,19:00,18:31,-29,11:40,11:42,2
12/27/2017,19977,2167,West,Colorado,Denver,Newark,2:00,1:31,-29,20:23,20:23,0
12/27/2017,19790,2190,Northeast,New York,New York,Miami,12:35,12:06,-29,9:00,8:55,-5
12/27/2017,19805,2234,West,Washington,Seattle,Dallas/Fort Worth,16:40,16:11,-29,10:45,10:41,-4
12/27/2017,19977,2417,West,Oregon,Portland,Newark,6:49,6:20,-29,22:40,22:37,-3
12/27/2017,19805,2487,West,Colorado,Gunnison,Dallas/Fort Worth,17:23,16:54,-29,14:20,14:12,-8
12/27/2017,19790,2511,South,Louisiana,New Orleans,New York,10:55,10:26,-29,7:00,6:57,-3
12/27/2017,19805,2565,South,Oklahoma,Tulsa,Charlotte,10:30,10:01,-29,7:00,6:57,-3
12/27/2017,19790,2860,West,Washington,Seattle,Las Vegas,14:09,13:40,-29,11:35,11:33,-2
12/27/2017,19790,4,West,Utah,Salt Lake City,New York,17:56,17:28,-28,11:25,11:21,-4
12/27/2017,19790,11,Midwest,Minnesota,Minneapolis,Kansas City,19:15,18:47,-28,17:30,17:29,-1
12/27/2017,19805,20,West,California,San Francisco,New York,0:08,23:40,-28,15:35,15:38,3
12/27/2017,19805,321,Northeast,New York,New York,Chicago,23:19,22:51,-28,21:30,21:25,-5
12/27/2017,19790,345,West,California,Los Angeles,San Jose,13:55,13:27,-28,12:30,12:25,-5
12/27/2017,19977,356,South,Georgia,Atlanta,Newark,15:39,15:11,-28,13:23,13:21,-2
12/27/2017,19805,361,Northeast,New York,New York,Chicago,20:22,19:54,-28,18:30,18:24,-6
12/27/2017,19805,403,West,Nevada,Las Vegas,Philadelphia,6:54,6:26,-28,23:21,23:18,-3
12/27/2017,19805,409,South,Texas,Dallas/Fort Worth,Charlotte,23:58,23:30,-28,20:30,20:26,-4
12/27/2017,19790,491,Northeast,New York,New York,Salt Lake City,21:08,20:40,-28,17:20,17:14,-6
12/27/2017,19977,544,West,Colorado,Denver,Raleigh/Durham,22:54,22:26,-28,17:35,17:32,-3
12/27/2017,19805,577,West,California,Los Angeles,Charlotte,13:39,13:11,-28,6:00,5:54,-6
12/27/2017,19977,589,South,Texas,Houston,Washington,18:16,17:48,-28,14:20,14:20,0
12/27/2017,19977,633,West,Colorado,Denver,Los Angeles,16:13,15:45,-28,14:38,14:31,-7
12/27/2017,19805,750,West,California,Los Angeles,Philadelphia,14:12,13:44,-28,6:05,6:06,1
12/27/2017,19790,798,West,Washington,Seattle,Salt Lake City,10:47,10:19,-28,7:40,7:33,-7
12/27/2017,19977,813,West,California,Los Angeles,Orlando,5:28,5:00,-28,21:40,21:35,-5
12/27/2017,19790,976,South,Florida,Fort Myers,New York,16:37,16:09,-28,13:45,13:40,-5
12/27/2017,19790,1052,Midwest,Wisconsin,Milwaukee,Atlanta,18:52,18:24,-28,15:40,15:34,-6
12/27/2017,19790,1112,West,Hawaii,Honolulu,Minneapolis,5:38,5:10,-28,17:45,17:45,0
12/27/2017,19790,1190,Midwest,Ohio,Akron,Atlanta,14:20,13:52,-28,12:11,12:10,-1
12/27/2017,19977,1211,West,California,Palm Springs,Denver,16:43,16:15,-28,13:35,13:28,-7
12/27/2017,19790,1278,Midwest,Minnesota,Minneapolis,Milwaukee,19:17,18:49,-28,17:45,17:40,-5
12/27/2017,19790,1322,Midwest,Minnesota,Minneapolis,Seattle,22:09,21:41,-28,19:55,19:53,-2
12/27/2017,19790,1444,West,Washington,Seattle,Detroit,13:15,12:47,-28,6:00,5:57,-3
12/27/2017,19790,1450,West,Nevada,Las Vegas,Minneapolis,5:54,5:26,-28,0:45,0:37,-8
12/27/2017,19790,1495,Midwest,Minnesota,Minneapolis,Chicago,19:08,18:40,-28,17:30,17:26,-4
12/27/2017,19790,1581,West,California,San Francisco,Minneapolis,13:35,13:07,-28,7:50,7:43,-7
12/27/2017,19790,1597,Midwest,Minnesota,Minneapolis,Sioux Falls,23:27,22:59,-28,22:09,22:08,-1
12/27/2017,19805,1670,South,North Carolina,Charlotte,New York,11:58,11:30,-28,9:55,9:52,-3
12/27/2017,19790,1730,South,Kentucky,Cincinnati,Atlanta,20:48,20:20,-28,18:59,18:57,-2
12/27/2017,19790,1751,West,Nevada,Reno,Minneapolis,19:24,18:56,-28,13:59,13:52,-7
12/27/2017,19790,1777,West,Utah,Salt Lake City,Orlando,17:20,16:52,-28,11:00,10:56,-4
12/27/2017,19790,1780,West,Idaho,Boise,Salt Lake City,7:39,7:11,-28,6:10,6:10,0
12/27/2017,19790,1841,West,California,San Francisco,Minneapolis,21:24,20:56,-28,15:42,15:40,-2
12/27/2017,19977,1888,South,Texas,Houston,Boston,0:41,0:13,-28,20:01,20:00,-1
12/27/2017,19805,1895,South,Georgia,Atlanta,Philadelphia,15:28,15:00,-28,13:22,13:17,-5
12/27/2017,19977,1916,West,California,San Diego,Washington,6:16,5:48,-28,22:30,22:20,-10
12/27/2017,19790,1932,West,Nevada,Las Vegas,Detroit,12:56,12:28,-28,6:00,5:57,-3
12/27/2017,19977,1959,South,Florida,Miami,Newark,13:16,12:48,-28,10:10,10:04,-6
12/27/2017,19977,1979,West,California,Los Angeles,Austin,12:00,11:32,-28,6:49,6:43,-6
12/27/2017,19805,1999,South,North Carolina,Raleigh/Durham,Philadelphia,17:06,16:38,-28,15:33,15:23,-10
12/27/2017,19790,2033,Northeast,New York,Albany,Atlanta,20:55,20:27,-28,17:53,17:49,-4
12/27/2017,19790,2037,Northeast,New York,New York,Austin,21:55,21:27,-28,18:15,18:10,-5
12/27/2017,19977,2126,South,Florida,Orlando,Los Angeles,22:38,22:10,-28,19:56,19:49,-7
12/27/2017,19790,2158,Midwest,Michigan,Detroit,Orlando,9:33,9:05,-28,6:35,6:31,-4
12/27/2017,19790,2169,South,Florida,Miami,New York,9:34,9:06,-28,6:30,6:25,-5
12/27/2017,19790,2216,South,Georgia,Atlanta,Albuquerque,19:55,19:27,-28,18:11,18:03,-8
12/27/2017,19790,2222,West,Hawaii,Kahului,Los Angeles,7:03,6:35,-28,23:45,23:36,-9
12/27/2017,19790,2230,South,Georgia,Atlanta,Portland,23:42,23:14,-28,21:07,21:02,-5
12/27/2017,19805,2240,Northeast,New York,New York,Miami,22:45,22:17,-28,19:26,19:25,-1
12/27/2017,19977,2384,Northeast,New Jersey,Newark,Fort Lauderdale,19:38,19:10,-28,16:27,16:23,-4
12/27/2017,19805,2430,Midwest,Ohio,Columbus,Dallas/Fort Worth,21:05,20:37,-28,19:10,19:07,-3
12/27/2017,19790,2504,Northeast,New York,New York,New Orleans,12:46,12:18,-28,9:49,9:45,-4
12/27/2017,19805,2643,West,Oregon,Portland,Dallas/Fort Worth,11:46,11:18,-28,6:00,5:57,-3
12/27/2017,19790,2788,South,Florida,Orlando,New York,14:03,13:35,-28,11:25,11:24,-1
12/27/2017,19790,2834,Northeast,New York,New York,Orlando,20:39,20:11,-28,17:29,17:25,-4
12/27/2017,19790,2837,Northeast,New York,New York,West Palm Beach/Palm Beach,18:51,18:23,-28,15:25,15:24,-1
12/27/2017,19790,2981,West,Washington,Seattle,Chicago,15:57,15:29,-28,9:45,9:49,4
12/27/2017,19393,3964,West,California,Los Angeles,Nashville,12:30,12:02,-28,6:40,6:37,-3
12/27/2017,19393,5947,South,Florida,Tampa,Islip,0:35,0:07,-28,22:00,21:52,-8
12/27/2017,19393,6215,West,Utah,Salt Lake City,Denver,9:45,9:17,-28,8:10,8:07,-3
12/27/2017,19805,221,West,Colorado,Denver,Los Angeles,8:50,8:23,-27,6:45,6:41,-4
12/27/2017,19805,260,West,California,Los Angeles,Miami,8:31,8:04,-27,0:30,0:24,-6
12/27/2017,19977,324,West,Nevada,Las Vegas,Los Angeles,7:16,6:49,-27,5:45,5:36,-9
12/27/2017,19805,508,West,California,Los Angeles,Columbus,17:10,16:43,-27,9:50,9:44,-6
12/27/2017,19790,647,West,Arizona,Phoenix,Minneapolis,5:45,5:18,-27,1:35,1:26,-9
12/27/2017,19805,691,West,Arizona,Phoenix,Charlotte,12:03,11:36,-27,6:10,6:06,-4
12/27/2017,19977,692,Midwest,Illinois,Chicago,New York,21:13,20:46,-27,18:00,17:58,-2
12/27/2017,19977,746,West,Montana,Billings,Denver,7:05,6:38,-27,5:30,5:21,-9
12/27/2017,19805,767,West,Arizona,Phoenix,Charlotte,17:20,16:53,-27,11:20,11:17,-3
12/27/2017,19790,832,West,Utah,Salt Lake City,Washington,15:45,15:18,-27,9:30,9:26,-4
12/27/2017,19393,862,West,Arizona,Phoenix,Philadelphia,16:30,16:03,-27,10:00,9:57,-3
12/27/2017,19790,888,West,California,Los Angeles,San Jose,21:41,21:14,-27,20:15,20:10,-5
12/27/2017,19790,945,West,Utah,Salt Lake City,Los Angeles,23:18,22:51,-27,22:05,22:08,3
12/27/2017,19790,965,West,Wyoming,Jackson,Salt Lake City,14:24,13:57,-27,12:59,12:57,-2
12/27/2017,19977,994,West,California,San Francisco,Newark,19:12,18:45,-27,10:40,10:38,-2
12/27/2017,19790,1273,West,Arizona,Phoenix,Salt Lake City,21:25,20:58,-27,19:32,19:27,-5
12/27/2017,19977,1292,West,Hawaii,Lihue,Los Angeles,5:07,4:40,-27,21:40,21:33,-7
12/27/2017,19790,1299,West,Arizona,Phoenix,Minneapolis,19:45,19:18,-27,15:34,15:25,-9
12/27/2017,19790,1382,West,Hawaii,Lihue,Los Angeles,6:09,5:42,-27,22:40,22:35,-5
12/27/2017,19790,1437,South,South Carolina,Greer,Atlanta,20:30,20:03,-27,19:19,19:11,-8
12/27/2017,19790,1467,Midwest,Minnesota,Minneapolis,Philadelphia,0:11,23:44,-27,20:25,20:33,8
12/27/2017,19805,1532,Midwest,Illinois,Chicago,Miami,11:14,10:47,-27,7:03,6:59,-4
12/27/2017,19790,1603,Midwest,Minnesota,Minneapolis,Atlanta,18:59,18:32,-27,15:20,15:18,-2
12/27/2017,19977,1666,South,Texas,Houston,Newark,12:07,11:40,-27,7:40,7:37,-3
12/27/2017,19790,1718,West,Wyoming,Jackson,Atlanta,19:07,18:40,-27,13:21,13:35,14
12/27/2017,19790,1733,Northeast,New York,New York,Miami,11:36,11:09,-27,8:05,8:06,1
12/27/2017,19790,1860,Midwest,Minnesota,Minneapolis,Tampa,22:35,22:08,-27,18:10,18:08,-2
12/27/2017,19790,1885,South,Florida,West Palm Beach/Palm Beach,New York,9:22,8:55,-27,6:30,6:29,-1
12/27/2017,19790,1936,Midwest,Minnesota,Minneapolis,Miami,14:55,14:28,-27,10:07,10:05,-2
12/27/2017,19790,1956,South,Georgia,Atlanta,New York,8:12,7:45,-27,6:00,6:00,0
12/27/2017,19805,2021,South,North Carolina,Charlotte,Philadelphia,16:41,16:14,-27,14:55,14:50,-5
12/27/2017,19790,2328,West,Colorado,Denver,New York,5:44,5:17,-27,23:55,23:53,-2
12/27/2017,19790,2332,West,Utah,Salt Lake City,Detroit,6:36,6:09,-27,0:55,0:46,-9
12/27/2017,19790,2345,Midwest,Michigan,Detroit,Boston,15:45,15:18,-27,13:45,13:44,-1
12/27/2017,19790,2455,Midwest,Minnesota,Minneapolis,Denver,23:31,23:04,-27,22:06,22:04,-2
12/27/2017,19790,2484,Midwest,Michigan,Detroit,Tampa,20:48,20:21,-27,17:55,17:53,-2
12/27/2017,19790,2503,Northeast,New York,New York,Seattle,22:10,21:43,-27,18:30,18:25,-5
12/27/2017,19805,2630,South,Texas,Dallas/Fort Worth,Richmond,10:47,10:20,-27,7:05,6:59,-6
12/27/2017,19790,2784,South,Georgia,Atlanta,New York,19:52,19:25,-27,17:30,17:29,-1
12/27/2017,19790,2874,West,Washington,Seattle,Nashville,23:30,23:03,-27,17:07,17:07,0
12/27/2017,19393,6804,West,Oregon,Portland,Chicago,11:30,11:03,-27,5:30,5:30,0
12/27/2017,19790,74,South,Florida,Tampa,Atlanta,19:26,19:00,-26,17:45,17:36,-9
12/27/2017,19977,286,South,Texas,San Antonio,Washington,21:00,20:34,-26,16:50,16:44,-6
12/27/2017,19805,297,West,California,Los Angeles,Honolulu,20:57,20:31,-26,16:50,16:49,-1
12/27/2017,19977,300,West,California,San Francisco,Honolulu,15:24,14:58,-26,11:26,11:17,-9
12/27/2017,19393,331,West,Washington,Seattle,Las Vegas,9:10,8:44,-26,6:40,6:40,0
12/27/2017,19977,419,West,Washington,Seattle,Washington,16:15,15:49,-26,8:20,8:17,-3
12/27/2017,19977,435,West,Hawaii,Kona,San Francisco,22:52,22:26,-26,15:50,15:41,-9
12/27/2017,19790,445,Northeast,New York,New York,Minneapolis,21:17,20:51,-26,18:45,18:37,-8
12/27/2017,19977,516,West,California,San Francisco,Washington,18:02,17:36,-26,9:55,9:56,1
12/27/2017,19977,578,South,Texas,Dallas/Fort Worth,Chicago,12:57,12:31,-26,10:35,10:21,-14
12/27/2017,19977,584,West,Nevada,Las Vegas,Los Angeles,19:56,19:30,-26,18:25,18:18,-7
12/27/2017,19805,593,West,Arizona,Phoenix,Chicago,14:22,13:56,-26,9:46,9:41,-5
12/27/2017,19790,622,Midwest,Minnesota,Minneapolis,Austin,21:03,20:37,-26,17:55,17:52,-3
12/27/2017,19790,668,West,Montana,Bozeman,Los Angeles,10:34,10:08,-26,8:41,8:36,-5
12/27/2017,19977,676,West,California,Santa Ana,Houston,12:04,11:38,-26,6:45,6:38,-7
12/27/2017,19805,776,West,Arizona,Phoenix,Philadelphia,19:59,19:33,-26,13:30,13:26,-4
12/27/2017,19790,844,South,Texas,Dallas/Fort Worth,Detroit,19:16,18:50,-26,15:29,15:30,1
12/27/2017,19790,848,West,Utah,Salt Lake City,Denver,22:19,21:53,-26,20:36,20:35,-1
12/27/2017,19790,853,Midwest,Minnesota,Minneapolis,Tucson,13:53,13:27,-26,11:15,11:12,-3
12/27/2017,19790,951,Midwest,Michigan,Detroit,Atlanta,21:19,20:53,-26,19:00,18:59,-1
12/27/2017,19790,995,Midwest,Minnesota,Minneapolis,Boston,13:47,13:21,-26,9:50,9:48,-2
12/27/2017,19977,1002,West,Idaho,Boise,Denver,16:37,16:11,-26,14:46,14:36,-10
12/27/2017,19977,1076,South,Florida,Fort Myers,Newark,23:02,22:36,-26,20:06,20:04,-2
12/27/2017,19790,1095,South,North Carolina,Charlotte,Atlanta,17:25,16:59,-26,15:55,15:50,-5
12/27/2017,19977,1105,West,California,Los Angeles,Honolulu,11:37,11:11,-26,7:14,7:12,-2
12/27/2017,19977,1109,South,Texas,Austin,Los Angeles,21:45,21:19,-26,20:07,20:08,1
12/27/2017,19977,1121,West,Washington,Seattle,Houston,15:19,14:53,-26,9:00,8:54,-6
12/27/2017,19790,1160,South,Virginia,Washington,Atlanta,14:05,13:39,-26,12:00,11:55,-5
12/27/2017,19790,1181,Midwest,North Dakota,Fargo,Minneapolis,21:05,20:39,-26,19:45,19:39,-6
12/27/2017,19790,1188,West,Montana,Bozeman,Atlanta,20:30,20:04,-26,14:40,14:52,12
12/27/2017,19790,1212,West,California,Los Angeles,Detroit,14:26,14:00,-26,7:00,6:59,-1
12/27/2017,19977,1275,Northeast,New Jersey,Newark,Boston,8:45,8:19,-26,7:33,7:26,-7
12/27/2017,19790,1374,South,Florida,Orlando,New York,18:06,17:40,-26,15:30,15:21,-9
12/27/2017,19805,1407,Midwest,Illinois,Chicago,Miami,19:24,18:58,-26,15:10,15:07,-3
12/27/2017,19977,1412,West,California,San Jose,Denver,10:40,10:14,-26,7:05,6:55,-10
12/27/2017,19977,1450,West,California,Los Angeles,Chicago,15:20,14:54,-26,9:06,9:01,-5
12/27/2017,19790,1473,South,Florida,Fort Myers,Minneapolis,10:10,9:44,-26,7:20,7:10,-10
12/27/2017,19977,1501,South,Texas,Houston,New York,23:21,22:55,-26,19:00,18:56,-4
12/27/2017,19977,1508,West,Washington,Seattle,Denver,9:06,8:40,-26,5:30,5:30,0
12/27/2017,19805,1628,Northeast,Massachusetts,Boston,Chicago,22:29,22:03,-26,20:30,20:22,-8
12/27/2017,19805,1645,South,Virginia,Washington,Philadelphia,7:38,7:12,-26,6:30,6:24,-6
12/27/2017,19977,1700,South,Texas,Houston,San Francisco,19:16,18:50,-26,16:50,16:47,-3
12/27/2017,19790,1779,West,Colorado,Denver,Minneapolis,16:49,16:23,-26,13:45,13:44,-1
12/27/2017,19977,1801,South,Texas,Houston,Washington,10:58,10:32,-26,6:55,6:54,-1
12/27/2017,19805,1809,Midwest,Missouri,Kansas City,Charlotte,17:14,16:48,-26,13:54,13:49,-5
12/27/2017,19977,1834,South,Florida,Fort Myers,Newark,8:17,7:51,-26,5:30,5:21,-9
12/27/2017,19790,1939,West,New Mexico,Albuquerque,Minneapolis,9:11,8:45,-26,5:25,5:22,-3
12/27/2017,19790,2092,South,Florida,Orlando,Atlanta,8:44,8:18,-26,7:00,6:56,-4
12/27/2017,19790,2207,West,Nevada,Las Vegas,Detroit,21:23,20:57,-26,14:25,14:22,-3
12/27/2017,19805,2218,South,Tennessee,Nashville,Los Angeles,0:01,23:35,-26,20:59,20:58,-1
12/27/2017,19805,2332,South,Texas,Dallas/Fort Worth,Chicago,9:29,9:03,-26,7:00,6:54,-6
12/27/2017,19977,2396,West,California,San Francisco,Boston,14:38,14:12,-26,6:00,5:52,-8
12/27/2017,19805,2555,South,Texas,Dallas/Fort Worth,Orlando,12:36,12:10,-26,9:00,8:53,-7
12/27/2017,19790,2562,West,California,Sacramento,Salt Lake City,16:15,15:49,-26,13:30,13:27,-3
12/27/2017,19790,2567,South,Georgia,Atlanta,Wichita,16:35,16:09,-26,15:06,15:00,-6
12/27/2017,19790,2814,Northeast,New York,New York,Miami,18:37,18:11,-26,14:56,14:53,-3
12/27/2017,19393,6029,South,Florida,Tampa,Baltimore,1:25,0:59,-26,23:10,23:05,-5
12/27/2017,19393,6576,West,California,San Diego,Oakland,8:40,8:14,-26,7:00,6:55,-5
12/27/2017,19805,66,West,California,San Francisco,New York,16:33,16:08,-25,8:00,7:57,-3
12/27/2017,19790,68,West,Oregon,Portland,Los Angeles,15:07,14:42,-25,12:42,12:35,-7
12/27/2017,19805,75,South,Texas,Dallas/Fort Worth,Washington,9:59,9:34,-25,6:10,6:09,-1
12/27/2017,19805,204,South,Florida,Miami,Philadelphia,17:00,16:35,-25,14:15,14:09,-6
12/27/2017,19790,260,West,Utah,Salt Lake City,Minneapolis,20:57,20:32,-25,17:15,17:14,-1
12/27/2017,19805,266,West,Hawaii,Lihue,Los Angeles,23:12,22:47,-25,15:28,15:21,-7
12/27/2017,19805,292,West,California,Los Angeles,New York,14:21,13:56,-25,6:00,5:54,-6
12/27/2017,19790,325,Midwest,Michigan,Detroit,Atlanta,15:56,15:31,-25,13:42,13:39,-3
12/27/2017,19790,395,West,California,San Jose,Los Angeles,8:45,8:20,-25,7:15,7:15,0
12/27/2017,19805,412,West,Arizona,Phoenix,Kahului,12:41,12:16,-25,8:50,8:46,-4
12/27/2017,19805,440,West,Idaho,Boise,Phoenix,18:44,18:19,-25,16:35,16:27,-8
12/27/2017,19977,459,West,Washington,Seattle,Chicago,12:36,12:11,-25,6:40,6:40,0
12/27/2017,19977,463,Northeast,New York,New York,Chicago,9:43,9:18,-25,8:00,7:54,-6
12/27/2017,19790,465,Northeast,New York,New York,Minneapolis,13:50,13:25,-25,11:25,11:17,-8
12/27/2017,19805,559,South,North Carolina,Charlotte,Philadelphia,18:23,17:58,-25,16:35,16:31,-4
12/27/2017,19977,602,Northeast,New Jersey,Newark,Salt Lake City,12:22,11:57,-25,8:30,8:22,-8
12/27/2017,19393,823,West,New Mexico,Albuquerque,Baltimore,15:00,14:35,-25,9:25,9:24,-1
12/27/2017,19977,834,West,Nevada,Las Vegas,San Francisco,9:04,8:39,-25,7:22,7:12,-10
12/27/2017,19790,840,Northeast,New York,New York,West Palm Beach/Palm Beach,20:53,20:28,-25,17:40,17:35,-5
12/27/2017,19977,939,West,Colorado,Denver,Washington,13:10,12:45,-25,7:55,7:51,-4
12/27/2017,19790,978,South,Florida,Orlando,Minneapolis,16:58,16:33,-25,14:15,14:10,-5
12/27/2017,19805,985,West,Arizona,Phoenix,New York,23:07,22:42,-25,16:24,16:23,-1
12/27/2017,19790,999,Midwest,Michigan,Detroit,Boston,23:59,23:34,-25,21:55,21:51,-4
12/27/2017,19790,1056,West,Utah,Salt Lake City,Santa Ana,16:02,15:37,-25,15:00,14:56,-4
12/27/2017,19977,1070,West,California,San Francisco,Baltimore,8:16,7:51,-25,0:09,0:18,9
12/27/2017,19790,1084,Northeast,New Jersey,Newark,Minneapolis,8:15,7:50,-25,6:00,5:56,-4
12/27/2017,19393,1141,South,Florida,Orlando,Newark,10:10,9:45,-25,7:35,7:31,-4
12/27/2017,19805,1142,South,Texas,Dallas/Fort Worth,Chicago,23:06,22:41,-25,20:45,20:42,-3
12/27/2017,19805,1148,Northeast,Massachusetts,Boston,Los Angeles,11:05,10:40,-25,7:00,6:57,-3
12/27/2017,19805,1162,Midwest,Illinois,Chicago,Los Angeles,23:07,22:42,-25,20:15,20:14,-1
12/27/2017,19790,1168,Northeast,Connecticut,Hartford,Detroit,11:06,10:41,-25,8:55,8:50,-5
12/27/2017,19790,1181,Midwest,Minnesota,Minneapolis,Fargo,19:01,18:36,-25,17:40,17:38,-2
12/27/2017,19790,1191,West,Utah,Salt Lake City,Oakland,23:25,23:00,-25,22:10,22:08,-2
12/27/2017,19790,1316,West,California,Los Angeles,Memphis,23:01,22:36,-25,17:15,17:10,-5
12/27/2017,19790,1349,South,Georgia,Atlanta,Manchester,23:46,23:21,-25,21:14,21:15,1
12/27/2017,19790,1421,West,California,Los Angeles,Minneapolis,14:15,13:50,-25,8:30,8:22,-8
12/27/2017,19790,1471,West,Utah,Salt Lake City,Los Angeles,18:20,17:55,-25,17:15,17:15,0
12/27/2017,19977,1546,South,Texas,Houston,Newark,2:09,1:44,-25,21:45,21:41,-4
12/27/2017,19790,1553,Midwest,Minnesota,Minneapolis,Missoula,22:01,21:36,-25,19:46,19:41,-5
12/27/2017,19790,1595,Midwest,Michigan,Detroit,Salt Lake City,21:21,20:56,-25,19:00,18:59,-1
12/27/2017,19977,1701,South,Texas,Dallas/Fort Worth,Chicago,20:15,19:50,-25,17:52,17:44,-8
12/27/2017,19790,1717,South,Florida,Fort Myers,Cincinnati,12:53,12:28,-25,10:25,10:14,-11
12/27/2017,19977,1724,West,Hawaii,Kona,San Francisco,5:02,4:37,-25,22:00,22:00,0
12/27/2017,19790,1770,West,Washington,Seattle,Minneapolis,21:02,20:37,-25,15:40,15:40,0
12/27/2017,19790,1778,South,Tennessee,Memphis,Atlanta,20:26,20:01,-25,17:55,17:51,-4
12/27/2017,19977,1816,Midwest,Illinois,Chicago,Newark,0:30,0:05,-25,21:14,21:13,-1
12/27/2017,19790,1825,Midwest,Minnesota,Minneapolis,Albuquerque,22:30,22:05,-25,20:25,20:23,-2
12/27/2017,19790,1847,West,California,San Francisco,Minneapolis,11:50,11:25,-25,6:05,6:02,-3
12/27/2017,19790,1859,West,California,San Francisco,New York,14:44,14:19,-25,6:15,6:11,-4
12/27/2017,19790,1871,South,Texas,San Antonio,Atlanta,21:44,21:19,-25,18:20,18:16,-4
12/27/2017,19790,1917,West,Washington,Seattle,Phoenix,11:44,11:19,-25,7:45,7:43,-2
12/27/2017,19805,2020,West,Arizona,Phoenix,Charlotte,6:22,5:57,-25,0:35,0:34,-1
12/27/2017,19805,2037,South,Georgia,Atlanta,Philadelphia,17:30,17:05,-25,15:24,15:18,-6
12/27/2017,19790,2070,Midwest,Minnesota,Minneapolis,Phoenix,0:30,0:05,-25,21:57,21:53,-4
12/27/2017,19805,2085,Midwest,Minnesota,Minneapolis,Charlotte,10:49,10:24,-25,6:59,7:02,3
12/27/2017,19790,2096,Midwest,Minnesota,Minneapolis,New York,12:50,12:25,-25,9:02,9:04,2
12/27/2017,19790,2131,Northeast,New York,New York,Detroit,20:58,20:33,-25,18:40,18:34,-6
12/27/2017,19790,2143,South,Florida,Tampa,New York,14:59,14:34,-25,12:15,12:09,-6
12/27/2017,19790,2148,Northeast,New York,New York,Detroit,13:05,12:40,-25,10:50,10:48,-2
12/27/2017,19790,2170,West,Utah,Salt Lake City,Los Angeles,16:05,15:40,-25,15:00,15:00,0
12/27/2017,19790,2237,Midwest,Michigan,Detroit,Baltimore,23:56,23:31,-25,22:10,22:07,-3
12/27/2017,19790,2337,Midwest,Ohio,Dayton,Atlanta,20:27,20:02,-25,18:30,18:27,-3
12/27/2017,19790,2343,West,Arizona,Phoenix,Detroit,17:00,16:35,-25,11:10,11:08,-2
12/27/2017,19977,2388,West,Colorado,Denver,Richmond,15:17,14:52,-25,9:51,9:52,1
12/27/2017,19790,2391,Northeast,Massachusetts,Boston,Minneapolis,19:00,18:35,-25,16:21,16:21,0
12/27/2017,19790,2436,Northeast,New York,New York,West Palm Beach/Palm Beach,15:14,14:49,-25,12:00,11:56,-4
12/27/2017,19805,2520,South,Florida,Miami,New York,12:38,12:13,-25,9:45,9:38,-7
12/27/2017,19790,2537,South,Florida,Fort Myers,New York,11:09,10:44,-25,8:20,8:18,-2
12/27/2017,19790,2581,Midwest,Michigan,Detroit,Phoenix,14:39,14:14,-25,12:00,11:59,-1
12/27/2017,19805,2586,Midwest,Illinois,Chicago,Boston,12:03,11:38,-25,8:50,8:44,-6
12/27/2017,19790,2616,West,California,Los Angeles,San Jose,17:42,17:17,-25,16:20,16:16,-4
12/27/2017,19790,2830,South,Kentucky,Cincinnati,Atlanta,7:35,7:10,-25,5:50,5:47,-3
12/27/2017,19790,2906,Midwest,Michigan,Detroit,Fort Myers,21:10,20:45,-25,18:03,18:02,-1
12/27/2017,19393,5289,West,Washington,Seattle,Denver,10:55,10:30,-25,7:15,7:16,1
12/27/2017,19393,6759,Northeast,Massachusetts,Boston,Milwaukee,22:30,22:05,-25,20:40,20:35,-5
12/27/2017,19393,6852,West,California,Sacramento,Chicago,11:55,11:30,-25,6:00,5:55,-5
12/27/2017,19393,6966,West,Oregon,Portland,Denver,9:25,9:00,-25,6:00,5:55,-5
12/27/2017,19977,210,South,Texas,Houston,Miami,10:25,10:01,-24,6:55,6:54,-1
